,Unnamed: 0,id,factual,polyjuice,pplm,relitc,label,target,polyjuice_success,pplm_success,relitc_success,polyjuice_perplexity,pplm_perplexity,relitc_perplexity,factual_perplexity,polyjuice_edit_distance,pplm_edit_distance,relitc_edit_distance,polyjuice_tree_edit_distance,pplm_tree_edit_distance,relitc_tree_edit_distance,polyjuice_embedding_distance,pplm_embedding_distance,relitc_embedding_distance,polyjuice_implausibility,pplm_implausibility,relitc_implausibility
294,297,298,"Well, you're certainly right that we have been over-optimistic about out-year growth.",Empty that we have been over- prepared about the out-year growth.,"Well, you’re certainly right that we have been over-optimistic about the amount that could be accomplished by the new system. we've made the case that even with the new system we can accomplish","Well, you're certainly right that we have been over - worrying about out - year growth.",1,0,True,False,True,290.8896789550781,37.6226921081543,138.99642944335938,27.103349685668945,0.4588235294117647,1.3529411764705883,0.1529411764705882,11.0,43.0,11.0,18.516223723531255,21.39923539677088,15.988304073868974,31.664334479148334,34.99273330276388,33.44596420396254
295,298,299,And productivity's been very low.,And productivity’s been low.,And productivity’s been very low. the median hourly earnings of workers have fallen by 2.7% in the last year’and the median pay for all,And productivity's been very good.,1,0,True,True,True,2502.635009765625,40.81322860717773,232.4449005126953,314.8568725585937,0.1818181818181818,3.121212121212121,0.0909090909090909,5.0,38.0,1.0,17.31205313934926,15.321451523964596,18.931795270687044,29.298286071521847,28.444015246406046,30.417563597806566
296,299,300,"The role of the Board vis--vis the regional Banks was elevated in the aftermath of the stock market crash of 1929 and in the early years of the Great Depression, but the combination of centralized and regional responsibilities remains an important strength of the Federal Reserve System, as I'll explain shortly when I discuss the formulation of monetary policy.","The role of the board of directors is to serve the members of the board of directors, and the president is the president of the board of directors.","The role of the board vis-à-vis the regional banks was elevated in the aftermath of the stock market crash of 1929 and in the early years of the great recession (the 1930s) as central banking policies aimed at reducing unemployment, boosting the economy and stimulating the economy's expansionary","The role of the board vis - - vis the regional banks was elevated in the aftermath of the stock market crash of 1929 and during the early years of the great depression, but the combination of centralized and regional responsibilities remains an important strength of the federal reserve system, as i'll explain shortly when i discuss the formulation of monetary policy.",2,0,False,True,True,7.518190383911133,21.585432052612305,47.4798583984375,34.63165283203125,0.7099447513812155,0.4171270718232044,0.0441988950276243,67.0,53.0,19.0,15.941432496114055,22.54426874705144,19.852379244641558,33.61100262698014,30.74852080311691,35.37254454546617
297,300,301,"Regarding the ELB, the previous statement was silent on the global decline in neutral policy rates, the likelihood that the ELB will constrain monetary policy space in economic downturns, and the implications of this constraint for our ability to achieve our dual-mandate goals.","Regarding the the elb, the previous statement was silent on the global decline in neutral policy rates, the likelihood that the elb will constrain monetary policy space in economic downturns, and the implications of this constraint for our ability to achieve our dual-mandate goals.","Regarding the elb, the previous statement was silent on the global decline in neutral policy rates, the likelihood that the elb will fail and the likelihood that global monetary policy will remain accommodative. this statement was followed by another, which said that the","Regarding the elb, the previous statement was focused on the global rise in monetary policy rates, the likelihood that the elb will constrain monetary policy conditions in economic downturns, and the implications of this constraint for our ability to achieve our longer - run goals.",0,1,True,False,True,76.11213684082031,49.13088607788086,57.481388092041016,59.157958984375,0.0359712230215827,0.4388489208633093,0.1654676258992805,5.0,44.0,18.0,29.96415731929343,23.719953369034485,25.402064674079305,35.65333894048214,34.84849015104745,31.334904097089147
298,301,302,"Instead, I would like to address a separate but not unrelated topic, the interaction of bank supervision and regulation with monetary policy, and how supervision and regulation might work to make monetary policy implementation more effective in the current environment, particularly as it relates to a bank's demand for reserves.2 But first, let me start with a brief take on the current economic outlook.","Instead, i would like to address a separate and somewhat related question, the interaction of bank and government with monetary policy, and how this phenomenon is reflected in the current economic situation.","Instead, i would like to address a separate but not unrelated topic, the interaction of bank supervision and regulation with monetary policy, and how supervision and regulation might work to make monetary policy more stable.

first, it is worth briefly addressing the distinction between the fed and the fed funds system. the","Instead, i would like to address a separate but not unrelated topic, the interaction of bank supervision and regulation with monetary policy, and how supervision and regulation might work to make monetary policy implementation more effective in the current environment, particularly as it relates to a bank's demand for reserves. 2 but first, let me start with a brief take on the current economic outlook.",2,0,False,False,True,32.62333297729492,33.19387435913086,32.27964401245117,25.53091049194336,0.6049382716049383,0.3555555555555555,0.0074074074074074,66.0,49.0,6.0,18.546995160239284,16.97390941198259,18.678227766359345,38.61842638923645,33.383551010315024,36.11492647405205
299,302,303,"Case studies of individual industries show that, in some cases, the planning for technological modernization has not always been adequate, with the result that some purchases of high-tech equipment and software have not added much to productivity or profits.","Comparisons with mechanical industries include the following: the steel industry, the auto industry, the health care industry and the insurance industry.","Case studies of individual industries show that, in some cases, the planning for technological modernization has not always been successful. as technology advances, more and more people find themselves working within the framework of a traditional industry, often in highly regulated","Case studies of interest rates show that, in some cases, the planning of higher inflation has not always been adequate, with the result that some purchases of high - tech equipment and software have not added much to productivity or profits.",2,1,False,False,True,19.689735412597656,29.98732185363769,60.95221710205078,35.78084945678711,0.7093023255813954,0.4689922480620155,0.1434108527131783,53.0,38.0,12.0,20.75520664332368,22.02362522499569,19.079117164458054,37.6454628553194,34.5763237840305,28.663314516548645
300,303,304,Another factor viewed as likely to exert a moderating effect on the growth of economic activity was the expectation of some slowing in inventory investment.,One factor viewed as likely to exert a moderating effect on the growth of economic activity was the expectation of some slowing in inventory investment.,Another factor viewed as likely to exert a moderating effect on the relationship between smoking and coronary heart disease is dietary cholesterol. dietary cholesterol is the major determinant of plasma lipoprotein particle size,One factor viewed as likely to exert a heightening effect on public spending and economic conditions was the absence of some slowing in foreign investment.,2,1,False,False,True,50.376407623291016,19.78742027282715,70.35647583007812,50.7207260131836,0.032051282051282,0.7884615384615384,0.358974358974359,2.0,29.0,19.0,24.10171062468022,19.62969967450744,23.0972459964212,35.70623612746228,36.28661180800562,30.55104962854726
301,304,305,"And so when asset prices went back up, probably there'll be a swing around there, a positive contribution.","And so when asset prices went back up, probably there would be’ll be a swing around there, a positive contribution.","And so when asset prices went back up, probably there’ll be a little bit of a dip in the stock market. because the stock market was up. it is not a good time","And so when asset prices went back up, probably there'll be a response around there, a positive contribution.",2,0,False,True,True,215.034423828125,48.37934112548828,135.14892578125,127.74178314208984,0.0943396226415094,0.7075471698113207,0.0566037735849056,7.0,40.0,6.0,16.964066930819385,20.550794737011916,20.86213946510073,32.442368927153964,30.83555982709004,31.74611199634485
302,306,307,Some survey measures of inflation expectations declined during the period.,Some survey measures of inflation expectations have also been submitted during the period.,"Some survey measures of inflation expectations declined during the period.

while the cpi, which measures consumer price inflation, fell 0.4 percent last month, it was still higher than",Some low rates of consumer inflation declined during the 1980s.,0,1,False,True,True,110.68268585205078,33.383880615234375,98.43021392822266,214.1079559326172,0.2567567567567567,1.5,0.4459459459459459,8.0,35.0,8.0,22.72634236491988,18.97906403935385,19.611083451030776,38.83333434277378,29.29960273996811,35.254311324524934
303,307,308,"Fischer, Sahay, and Vegh (2002) present evidence of a strong correlation between fiscal deficits and money creation in high-inflation economies.","Fischer, sahay, and vegh (2002) present evidence of a strong correlation between fiscal deficits and and money creation in high-inflation economies.","Fischer, sahay, and vegh (2002) present evidence of a strong positive correlation between the number of male and female children and the rate of male suicide. however, they acknowledge that these observations need","Fischer, sahay, and vegh ( 2002 ) present evidence of a strong correlation between fiscal deficits and money creation in high - inflation economies.",2,1,True,False,True,68.66505432128906,45.07851028442383,145.32864379882812,42.15211486816406,0.0416666666666666,0.7291666666666666,0.0416666666666666,5.0,34.0,7.0,16.764758922214977,18.52638599775005,24.622491682383743,30.246970392959454,33.48227461677059,30.47379980015439
304,308,309,"So and, and, you know, the shorter-term ones do tend to move around based on, for example, gasoline prices.","So and, and, you know, the shorter-term ones do tend to move around as on, for example, gasoline prices.","So and, and, you know, the shorter-term ones do tend to be pretty interesting.

well, it would seem.

well the short-term ones are not so great","So and, and, you know, the shorter - term ones do tend to move around based on, for example, gasoline prices.",2,0,False,False,True,67.45242309570312,29.12447738647461,81.3712158203125,57.64943313598633,0.02803738317757,0.6448598130841121,0.0186915887850467,3.0,23.0,4.0,17.904307815048416,18.90556867165946,15.864922222649508,38.982768959443064,38.792042386965115,37.55835009300058
305,309,310,"Nevertheless, most participants agreed that, although the level of inventories of unsold homes that homebuilders desired was uncertain, the correction of the housing sector was likely to continue to weigh heavily on economic activity through most of this year--somewhat longer than previously expected.","Nevertheless, most participants agreed that, although the level of inventories of sold homes that homebuilders desired was uncertain, the correction of the housing sector was likely to continue to weigh heavily on economic activity through most of this year--somewhat longer than previously expected.","Nevertheless, most participants agreed that, although the level of inventories of unsold homes that homebuilders desired was uncertain, the correction of the balance of payments deficit was likely to require additional fiscal stimulus.

this was not the case, as the survey found","Nevertheless, most participants indicated that, although the level of inventories of unsold homes that homebuilders desired was uncertain, the correction of the housing sector was likely to continue to weigh heavily on economic activity through most of this year - - somewhat longer than previously expected.",2,0,False,True,True,49.42285919189453,46.85520553588867,58.52040863037109,44.51472091674805,0.0066225165562913,0.3576158940397351,0.0331125827814569,3.0,32.0,3.0,20.061609487381364,23.926491141817205,20.221890172903727,32.71857535883106,32.680588334514326,32.458082106992656
306,310,311,"So that's the kind of thinking we'll be doing, and, again, we're looking-ultimately, we're not going to declare victory until we see a series of these, really see convincing evidence, compelling evidence, that inflation is coming down.","So that’s the kind of thinking we’ll be doing, and, again, we’re looking—ultimately, we’re not going to declare victory until we see a series of these,, really see convincing evidence, compelling evidence, that inflation is coming down.","So that’s the kind of thinking we’ll be doing, and, again, we’re looking—ultimately, we’re not going to declare a victory for donald trump.‭‪‬ we are not going to let our collective collective outrage be turned into","So that's the kind of thinking we'll be doing, and, again, we're gonna - ultimately, we're not going to declare victory until we see a series of statistics, really see convincing evidence, compelling evidence, that inflation is coming down.",1,0,True,False,True,52.07423782348633,41.328521728515625,34.919612884521484,37.90426635742188,0.025531914893617,0.4,0.0638297872340425,14.0,44.0,7.0,17.867351629676737,27.30275689619668,18.300988653717333,30.296027207928805,35.100069708225135,29.98568900278073
307,311,312,"On the other hand, the fact that productivity growth has remained solid in recent years increases confidence that a larger fraction of those productivity gains reflects longer-term developments and a smaller fraction reflects cyclical factors.","On the other hand, the fact that productivity is, on the whole, a strong feature of a good day-to-day worker, is its flexibility.","On the other hand, the fact that productivity growth has remained solid in recent years increases confidence in the government's economic growth forecasts.

in recent months the economy has grown faster than in any other quarter since the","On the other hand, recent sales and productivity gains has remained solid as inflation increases have suggested that a larger fraction of those productivity gains reflects longer - term developments and a smaller fraction reflects cyclical factors.",0,1,False,True,True,15.317194938659668,17.15858268737793,108.20816040039062,30.427326202392575,0.6255144032921811,0.4156378600823045,0.1851851851851851,38.0,34.0,21.0,19.64600633974992,18.14392144393119,22.145372832199264,33.39077865156861,29.281301233001912,29.095272809847575
308,312,313,"In addition, the dramatic advances in biotechnology are significantly increasing a broad range of productivity-expanding efforts in areas from agriculture to medicine.","Furthermore, the dramatic advances in biotechnology in recent years have opened up a wider range of opportunities for future generations of people.","In addition, the dramatic advances in biotechnology are significantly increasing a population of people living longer. as a result, our society is facing the possibility that some of today's greatest challenges, including","In addition, the dramatic advances in productivity are significantly increasing a broad range of productivity - expanding efforts in areas from agriculture to medicine.",2,0,False,False,True,15.101804733276367,32.58387756347656,85.34522247314453,44.82160568237305,0.5508982035928144,0.6287425149700598,0.0718562874251497,30.0,36.0,7.0,19.290966249256297,31.996294263238852,21.72659189593788,36.53257408836101,37.228851918818236,35.277043414235834
309,313,314,such developments underlined persisting uncertainties about behavior in labor markets and the level and growth of the economy's sustainable potential.,Such developments underlined persisting uncertainties about behavior in labor markets and the potential for the level and growth of the economy's sustainable potential.,"Such developments underlined persisting uncertainties about behavior in labor markets.

in the united states, the labor force participation rate (lfsr) declined to 58.3 percent in",Recent developments underlined persisting uncertainties about very tight labor markets and the level and growth of the economy's sustainable potential.,2,1,False,False,True,95.386962890625,52.14350891113281,100.31334686279295,131.41664123535156,0.1266666666666666,0.4666666666666667,0.1,6.0,27.0,6.0,24.52613747136945,15.933565918738166,23.515655429390485,35.46233955766355,34.143405658672606,30.95600099496601
310,314,315,"The extraordinary achievement of 1996, of course, was reaching such low levels of unemployment and inflation at the same time.","Of course, of course, the great films of the era were made of unemployment and inflation at the same time.","The extraordinary achievement of 1996, of course, was reaching such a level that the us congress, with bipartisan approval, voted to declare the world the ""new world"" — and, in","The extraordinary achievement of 1996, of course, was reaching such low levels of unemployment and inflation at the same time.",2,0,False,False,True,27.47272109985352,52.07139205932617,39.41490173339844,39.41490173339844,0.4603174603174603,0.6666666666666666,0.0,19.0,34.0,0.0,18.20606867783322,20.44025352397492,20.650161492975517,34.09286277832124,33.2725434186501,29.862751707637795
311,315,316,"In the context of this discussion, many participants commented that their view of potential output growth was somewhat more optimistic than that of the staff.","In the context of this discussion, specific discussions were held in the following paper.","In the context of this discussion, many participants commented that their view is that there is a need for better education for those who would like to be involved in social justice movements. in fact,","In the context of this discussion, many participants commented that their view of potential unemployment compensation was somewhat more optimistic than that of the staff.",1,0,False,False,True,35.87700271606445,18.158615112304688,37.20816421508789,34.88589859008789,0.6265822784810127,0.5759493670886076,0.1329113924050632,25.0,37.0,2.0,15.862703807760663,17.66935180156887,29.468196336205988,36.378066091790686,34.603016192964105,36.423751462835206
312,316,317,Some have been concerned that the Federal Reserve and the Treasury might be working at cross purposes today to the extent that reductions in the Treasury debt supply have lead to declines in longer-term Treasury rates at a time when monetary policy is aiming to slow the pace of economic activity to a more sustainable rate.,Some have been concerned that the federal reserve and the treasury might be working at cross purposes today to the extent that reductions in the treasury debt supply have lead to declines in longer-term treasury rates at a time when monetary policy is aiming to slow the pace of economic activity to a more efficient rate.,"Some have been concerned that the federal reserve and the treasury might be working at cross purposes today to the extent that reductions in the treasury debt supply would lead to a sharp drop in interest rates, while other commentators have suggested that such a reduction could also have the effect of",Some have been concerned that the federal reserve and the treasury might be working at cross purposes today to the extent that reductions in the treasury debt supply have lead to declines in longer - term treasury rates at a time when monetary policy is aiming to slow the pace of economic activity to a more sustainable rate.,1,0,True,True,True,40.0084114074707,25.709510803222656,47.49382781982422,28.43669319152832,0.0462962962962962,0.3580246913580246,0.0216049382716049,10.0,48.0,13.0,23.28154732299881,19.606308806851,23.888804887906947,30.98290417812622,28.78633138127628,30.642815030473344
313,317,318,"In their discussion of the economic situation and outlook, meeting participants noted that the economic information received since the last meeting pointed to a somewhat more favorable outlook regarding both inflation and economic growth than they had earlier anticipated.","In their discussion of the general situation and outlook, meeting participants noted that the economic information received since the last meeting pointed to a somewhat more favorable outlook regarding both inflation and economic growth than they had earlier anticipated.","In their discussion of the economic situation and outlook, meeting participants noted that the economic information received since the election of donald trump has been negative for american workers.

the economic news that has come out of washington, d.","In their discussion of the progress in the discussion, meeting participants noted that the recent information received from the first meeting pointed to a somewhat more favorable outlook for both inflation and the prospects than they had received earlier.",2,0,False,False,True,39.02653503417969,50.88460540771485,49.26987838745117,38.56666564941406,0.025735294117647,0.3529411764705882,0.2720588235294117,1.0,41.0,18.0,28.521518465208977,17.80561932393257,23.708471328596712,38.83169312458297,32.983377745093996,36.351186814392804
314,318,319,"To this end, the new statement conveys the Committee's judgment that, in order to anchor expectations at the 2 percent level consistent with price stability, it ""seeks to achieve inflation that averages 2 percent over time,"" andin the same sentencethat therefore ""following periods when inflation has been running persistently below 2 percent, appropriate monetary policy will likely aim to achieve inflation moderately above 2 percent for some time.""","To this end, the new statement conveys the committee's judgment that, in order to anchor expectations at the 2 percent level consistent with price stability, it ""seeks to achieve inflation that averages 2 percent over time,"" andâ€”in the same sentenceâ€”that therefore ""following periods when inflation has been running persistently below 2 percent, appropriate monetary policy will likely to achieve inflation moderately above 2 percent for some time."" .","To this end, the new statement conveys the committee's judgment that, in order to anchor expectations at the 2 percent level consistent with price stability, it ""seeks to achieve inflation that averages 2 percent over the forecast horizon, with a target of 2.5 percent over the next three quarters."" the committee is confident that the","To this end, the new statement conveys the committee's judgment that, in order to anchor expectations at the 2 percent level consistent with price stability, it "" seeks to achieve inflation that averages 2 percent over time, "" andin the first sentencethat therefore "" following periods when inflation has been running to moderate below 2 percent, appropriate monetary policy will likely aim to achieve inflation moderately above 2 percent for some time. """,0,1,False,True,True,52.60319900512695,28.976442337036133,76.57620239257812,59.7135009765625,0.0288248337028824,0.3835920177383592,0.0465631929046563,21.0,64.0,14.0,24.408810982887115,23.874341710885613,30.00857757669364,40.42564519250462,31.075541110876934,43.07743640191913
315,319,320,"A discernable upcreep was apparent in survey measures of short- and, to a limited extent, long-term inflation expectations over recent months.","A central principle is that "" for every step in spiritual perception, three steps are to be taken in moral development:","A discernable upcreep was apparent in survey measures of short-term mood and sleepiness. in one group, participants who took part in a short-term sleep-deprived, self","A discernable uplift trend was apparent in survey measures of short - and, to a limited extent, long - term inflation expectations over recent months.",1,0,False,False,True,68.82588195800781,53.37726211547852,60.33881378173828,79.78594207763672,0.7112676056338029,0.5492957746478874,0.0774647887323943,34.0,26.0,10.0,17.83619940503489,22.394586404537453,28.34856039020969,33.76040815604276,35.33661320479629,39.536865596975844
316,320,321,"No matter the near-term path of reducing accommodation, the FOMC must respond decisively to the data so as to maintain our credibility that we will bring down inflation.","No matter the near-term path of reducing accommodation, the fomc must respond decisively to the data so as to maintain our credibility empty. ""","No matter the near-term path of reducing accommodation, the fomc must respond decisively to the growing number of americans who are seeking housing assistance. the fomc must continue to encourage the private sector and local governments","No matter the near - term path of reducing accommodation, the fomc will respond decisively to the data so as to maintain the credibility of reports of slowing down inflation.",1,0,True,True,True,222.93374633789065,49.38271713256836,196.26808166503903,76.66056823730469,0.2130177514792899,0.6568047337278107,0.1775147928994082,11.0,33.0,18.0,23.1476947858578,26.938497337259403,24.93864767230475,30.764488328394112,32.39392789113609,35.654639642555395
317,321,322,"These indicators suggested that the financial system was fairly resilient, as did the absence of a significant increase in funding stresses or margin calls earlier this year when prices of risky assets fell and volatility rose sharply.","These indicators suggested that the financial system was fairly resilient, as did the absence of a significant increase in funding stresses or margin calls from this year when prices of risky assets fell and volatility rose sharply.","These indicators suggested that the financial system was fairly resilient, as did the absence of a significant increase in interest rates. the overall stability in the u.s. economy remained relatively robust, but the risks to the system were","These indicators suggested that the financial system was fairly resilient, as did the absence of a significant increase in funding stresses or margin calls earlier this year when prices of risky assets fell and business driver wages rose sharply.",2,1,False,True,True,83.82157135009766,29.736705780029297,91.5411376953125,72.38013458251953,0.025531914893617,0.3957446808510638,0.0851063829787234,4.0,33.0,4.0,20.914922883696114,20.699837230860066,20.89982760296705,31.895756585959024,30.3419643607348,28.25104263693069
318,322,323,"In dissenting, Mr. Meyer noted that although the money growth ranges do not play an important role in the conduct of monetary policy today, Congress has mandated that the FOMC set and report ranges for money and credit growth.",Mr. meyer's dissenting voice was not heard in the oral argument.,"In dissenting, mr. meyer noted that although the money growth ranges do not play an important role in the overall growth of the economy, they do help to explain the rise in the stock market.

""the growth of the","In dissenting, mr. meyer noted that while supporting money growth and stability will play a critical role in the conduct of monetary policy today, congress has shown that the fomc set of report ranges toward money and credit growth.",2,1,False,False,True,73.15595245361328,34.622283935546875,199.74334716796875,66.9941635131836,0.8053097345132744,0.411504424778761,0.2610619469026549,63.0,33.0,26.0,17.238538945630342,16.19103349850184,15.976250372278486,33.23984067307333,31.680782364852977,31.411752957994135
319,323,324,What policy options exist to deal with the U.S. current account deficit?,What policy options exist to deal with empty?,"What policy options exist to deal with the u.s. current and future military bases in the persian gulf region?


how are the u.s. and its allies responding to the",What policy options exist to do with the u. s. current account deficit?,1,0,False,False,True,300.24871826171875,39.245750427246094,122.75543212890624,23.382036209106445,0.4166666666666667,1.3472222222222223,0.0833333333333333,7.0,26.0,5.0,18.86094867023361,22.09545258607002,17.899569807202028,36.60539729490384,35.53518065718373,34.82554643329584
320,324,325,"Participants' Views on Current Conditions and the Economic Outlook In conjunction with this FOMC meeting, members of the Board of Governors and participating Federal Reserve Bank presidents submitted their projections of the most likely outcomes for real GDP growth, the unemployment rate, inflation, and the federal funds rate for each year from 2015 through 2017 and over the longer run, conditional on each participant's judgment of appropriate monetary policy.","Participants' views on current conditions and the economic outlook in conjunction with this fomc meeting, members of the board of governors and participating federal reserve bank presidents submitted their projections of the most likely outcomes for real gdp growth, the unemployment rate, inflation, and the federal funds rate for each year from 2015 through 2017 and over each longer run, conditional on each participant's judgment of appropriate monetary policy.","Participants' views on current conditions and the economic outlook in conjunction with this fomc meeting, members of the board of governors and participating federal reserve bank presidents submitted their projections of the most likely path to economic recovery. the most likely path for economic recovery is for the federal government to grow at an annualized rate of","Members'views on monetary policy and the timing of economic growth from this meeting until february 2021, members of the board of governors and those of the national treasury voted to authorize monetary policy to raise all three indexes, including federal reserves, inflation, and the federal funds rate for each year from 2015 through 2017 and over the longer run, conditional on each committee's judgment of appropriate monetary policy.",2,1,False,False,True,49.466888427734375,35.907066345214844,55.196868896484375,23.8819522857666,0.0474137931034482,0.3900862068965517,0.4375,23.0,70.0,57.0,19.489295747977547,30.505999927026807,30.251000829288493,46.60910538495224,37.38372899824189,37.532032794447176
321,325,326,"Nonetheless, if the influence of globalization on inflation is as substantial as many claim, we might have expected the standard model to have had difficulty in predicting recent inflation trends.","Nonetheless, even if the influence of globalization on inflation is as substantial as many claim, we might have expected the standard model to have had difficulty in predicting recent inflation trends.","Nonetheless, if the influence of globalization on inflation is as substantial as many claim, we should expect the fed to tighten its monetary policy, not reduce it.

this is the conclusion that fed president jerome powell","Indeed, if the influence of globalization on inflation is as substantial as it appears, some participants have expected the current model to have had difficulty coping with recent upward trends.",2,1,False,True,True,42.280609130859375,67.98848724365234,59.15584182739258,41.616207122802734,0.0255102040816326,0.4693877551020408,0.2908163265306122,1.0,32.0,17.0,17.77154206279154,19.37299253400428,17.861403653987672,33.79551483129072,28.54888251728344,27.00319422277875
322,326,327,"Inflation-targeting regimes may allow some consideration of real-side costs either by specifying relatively long adjustment periods, to allow a high probability that the central bank can bring inflation down to the target within the allotted time, or by including ""escape clauses"" that grant temporary exemptions for large supply shocks.","A central principle is that "" for every step in spiritual perception, three steps are to be taken in moral development:","Inflation-targeting regimes may allow some consideration of real-side costs either by specifying relatively long adjustment periods, to allow a high probability that the central bank will be able to respond quickly and effectively when real demand is weak, or by reducing the duration of monetary policy, to","Inflation - targeting regimes may allow some consideration of real - side costs either by specifying relatively long adjustment periods, to allow a high probability that the central bank can bring inflation down to the target within the allotted time, or by including "" escape clauses "" that grant temporary exemptions for large supply shocks.",1,0,False,False,True,68.82588195800781,36.59770965576172,114.39664459228516,56.37193298339844,0.7804154302670623,0.344213649851632,0.0178041543026706,68.0,40.0,13.0,17.836205085878674,22.22205072356204,24.890415971435637,33.76040857337605,31.850900585068178,41.52319936755289
323,327,328,"At the conclusion of this discussion, the Committee voted to authorize and direct the Federal Reserve Bank of New York, until it was instructed otherwise, to execute transactions in the System Account in accordance with the following domestic policy directive: The information reviewed at this meeting suggests that the expansion in economic activity is still robust.","At the conclusion of this discussion, the committee voted to authorize and direct the federal reserve bank of new york, until it was instructed otherwise, to execute transactions in the system account in accordance with the following domestic policy directive: the information was not suggests that the expansion in economic activity is still robust.","At the conclusion of this discussion, the committee voted to authorize and direct the federal reserve bank of new york, until it was instructed otherwise, to execute transactions in securities that are not covered by the exchange act.

the committee also authorized and directed that the new york fed establish","At the conclusion of this discussion, the committee voted to authorize and direct the federal reserve bank of new york, until it was instructed otherwise, to execute transactions in the system account in accordance with the following domestic policy directive : the information reviewed at this meeting suggests that the impact of the response is still robust.",2,0,True,False,True,74.0374984741211,35.512718200683594,61.47349166870117,36.53855895996094,0.0762942779291553,0.3760217983651226,0.0926430517711171,23.0,48.0,21.0,37.09259104215866,17.418477512479758,37.52009893626294,39.76389408602151,32.16345351447874,40.259200312887806
324,328,329,"Participants' assessments of the economic outlook were little changed, with the intermeeting information generally seen as suggesting that economic growth would remain moderate over coming quarters and then pick up gradually.","Participants' assessments of the state outlook were little changed, with the intermeeting information generally seen as suggesting that economic growth would remain moderate over coming quarters and then pick up gradually.","Participants' assessments of the economic outlook were little changed, with the intermeeting information generally seen as positive for growth.

""we think that the economy will continue to expand moderately in 2017, with growth expected to","Participants'projections of the inflation outlook were little changed, with the intermeeting information generally seen as suggesting that economic growth would remain moderate over coming quarters and then pick up substantially.",2,1,False,False,True,63.55110931396485,35.042259216308594,77.55071258544922,53.54780578613281,0.0355555555555555,0.3955555555555555,0.1111111111111111,4.0,29.0,8.0,17.506344763143137,20.58751881478121,17.404284023971975,36.88539078812496,32.32847690550684,32.841066292359045
325,329,330,Communications about monetary policy over the intermeeting period generally had little effect on Treasury yields or the expected path of the federal funds rate.,Communications about monetary policy over the intermeeting period generally had little effect on treasury yields or the expected path of the federal rate.,"Communications about monetary policy over the intermeeting period generally had little effect on the economic sentiment of participants, although they differed somewhat in terms of the level of economic concern. participants' perceptions of financial",Changes about monetary policy over the intermeeting period generally had little effect on treasury yields or the expected path of the federal funds rate.,2,0,False,False,True,70.17066192626953,34.52653884887695,48.592227935791016,45.54517364501953,0.04375,0.7375,0.075,5.0,31.0,3.0,19.063566325059156,19.22602124150354,17.9515496841437,38.93375106945069,38.19576372794947,37.68111505406256
326,330,331,"Two changes have particular relevance for the employment leg of the dual mandate.15 The new framework calls for monetary policy to seek to eliminate shortfalls of employment from its maximum level, in contrast to the previous approach that called for policy to minimize deviations when employment is too high as well as too low.","Changes in the framework have specific relevance for the employment relationship of the dual mandate.15 the new framework also calls for the application of the same policy towards the same workers, in contrast to the current system which considers them to be fixed.","Two changes have particular relevance for the employment leg of the dual mandate.15 the new framework calls for monetary policy to seek to eliminate shortfalls of employment while also targeting inflation.16 as with the mandate to reduce unemployment, the new framework does not provide for a single target for","These changes have particular relevance for the employment leg of the dual mandate. yet this new framework calls for monetary policy to seek to eliminate shortfalls of employment from its intended level, in contrast to the previous approach that called for policy to target deviations when employment is too high as well as too low.",0,1,False,False,True,46.72764587402344,53.28837966918945,59.31003189086914,60.764347076416016,0.5884146341463414,0.3628048780487805,0.0823170731707317,51.0,41.0,10.0,16.589958701711332,21.7640842256705,18.512911766989163,32.59926219192686,34.84400542903063,32.05359766710434
327,331,332,"In preparation for the Federal Reserve's semiannual report to the Congress on the economy and monetary policy, the members of the Board of Governors and the presidents of the Federal Reserve Banks submitted individual projections of the growth of GDP, the rate of unemployment, and core consumer price inflation for the years 2006 and 2007.","In preparation for the federal reserve's semiannual report to the congress on the economy and monetary policy, the members of the board of governors and the presidents of the federal reserve banks submitted individual projections of the growth of gdp, the rate of unemployment, and core consumer price inflation for the years after 2006 and 2007.","In preparation for the federal reserve's semiannual report to the congress on the economy and monetary policy, the members of the board of governors and the presidents of the federal reserve banks have been asked to make recommendations about whether the united states should maintain its policy of tight monetary policy.","In exchange for the federal reserve's september 2007 annual report meeting on economic policy at a more flexible level, it explicitly expanded the fiscal policy definition and the mandate of the federal reserve to include individual measures of the growth of gdp, the rate of unemployment, and other consumer price inflation indicators measured in 2006 and 2007.",2,1,False,True,True,23.391023635864254,15.253288269042969,47.92344284057617,12.847992897033691,0.05,0.3441176470588235,0.4617647058823529,16.0,50.0,50.0,19.68411165633848,18.088346054580644,22.173078363729697,37.01183168863241,30.629412124432562,33.446930786790155
